timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1465214301426,57,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,2128,10,10,12,0
1465214301379,121,HTTP Request,200,OK,Thread Group 1-7,text,true,,11570,10,10,14,0
1465214301457,60,HTTP Request,500,Internal Server Error,Thread Group 1-8,text,false,,2128,10,10,13,0
1465214301465,55,HTTP Request,500,Internal Server Error,Thread Group 1-6,text,false,,2115,10,10,14,0
1465214301461,60,HTTP Request,500,Internal Server Error,Thread Group 1-9,text,false,,2115,10,10,12,0
1465214301409,113,HTTP Request,200,OK,Thread Group 1-4,text,true,,11350,10,10,12,0
1465214301500,28,HTTP Request,500,Internal Server Error,Thread Group 1-7,text,false,,2121,10,10,12,0
1465214301480,54,HTTP Request,500,Internal Server Error,Thread Group 1-2,text,false,,2128,10,10,12,0
1465214301483,62,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,2115,10,10,16,0
1465214301522,26,HTTP Request,500,Internal Server Error,Thread Group 1-4,text,false,,2115,10,10,12,0
1465214301482,69,HTTP Request,200,OK,Thread Group 1-3,text,true,,11350,10,10,17,0
1465214301435,118,HTTP Request,200,OK,Thread Group 1-5,text,true,,11570,10,10,12,0
1465214301520,52,HTTP Request,500,Internal Server Error,Thread Group 1-6,text,false,,2119,10,10,13,0
1465214301553,28,HTTP Request,500,Internal Server Error,Thread Group 1-5,text,false,,2121,10,10,12,0
1465214301521,62,HTTP Request,500,Internal Server Error,Thread Group 1-9,text,false,,2119,10,10,12,0
1465214301551,32,HTTP Request,500,Internal Server Error,Thread Group 1-3,text,false,,2115,10,10,12,0
1465214301534,58,HTTP Request,500,Internal Server Error,Thread Group 1-2,text,false,,2115,10,10,12,0
1465214301483,110,HTTP Request,200,OK,Thread Group 1-1,text,true,,11637,10,10,16,0
1465214301545,58,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,2119,10,10,12,0
1465214301548,60,HTTP Request,500,Internal Server Error,Thread Group 1-4,text,false,,2119,10,10,12,0
1465214301593,25,HTTP Request,500,Internal Server Error,Thread Group 1-1,text,false,,2128,10,10,12,0
1465214301528,104,HTTP Request,200,OK,Thread Group 1-7,text,true,,11350,10,10,12,0
1465214301581,56,HTTP Request,500,Internal Server Error,Thread Group 1-5,text,false,,2128,10,10,13,0
1465214301583,56,HTTP Request,500,Internal Server Error,Thread Group 1-9,text,false,,2123,10,10,12,0
1465214301592,54,HTTP Request,500,Internal Server Error,Thread Group 1-2,text,false,,2119,10,10,12,0
1465214301583,64,HTTP Request,500,Internal Server Error,Thread Group 1-3,text,false,,2119,10,10,12,0
1465214301633,25,HTTP Request,500,Internal Server Error,Thread Group 1-7,text,false,,2115,10,10,12,0
1465214301573,92,HTTP Request,200,OK,Thread Group 1-6,text,true,,11833,10,10,11,0
1465214301608,65,HTTP Request,500,Internal Server Error,Thread Group 1-4,text,false,,2123,10,10,14,0
1465214301618,58,HTTP Request,500,Internal Server Error,Thread Group 1-1,text,false,,2115,10,10,13,0
1465214301665,25,HTTP Request,500,Internal Server Error,Thread Group 1-6,text,false,,2121,10,10,12,0
1465214301640,52,HTTP Request,500,Internal Server Error,Thread Group 1-9,text,false,,2121,10,10,11,0
1465214301603,96,HTTP Request,200,OK,Thread Group 1-10,text,true,,11833,10,10,12,0
1465214301647,64,HTTP Request,500,Internal Server Error,Thread Group 1-3,text,false,,2123,10,10,12,0
1465214301517,197,HTTP Request,200,OK,Thread Group 1-8,text,true,,17769,10,10,13,0
1465214301699,28,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,2121,10,10,12,0
1465214301673,55,HTTP Request,500,Internal Server Error,Thread Group 1-4,text,false,,2121,10,10,12,0
1465214301658,71,HTTP Request,500,Internal Server Error,Thread Group 1-7,text,false,,2119,10,10,12,0
1465214301714,26,HTTP Request,500,Internal Server Error,Thread Group 1-8,text,false,,2119,10,10,13,0
1465214301676,67,HTTP Request,500,Internal Server Error,Thread Group 1-1,text,false,,2119,10,10,12,0
1465214301690,55,HTTP Request,500,Internal Server Error,Thread Group 1-6,text,false,,2128,10,10,12,0
1465214301692,56,HTTP Request,500,Internal Server Error,Thread Group 1-9,text,false,,2128,10,10,12,0
1465214301646,117,HTTP Request,200,OK,Thread Group 1-2,text,true,,11833,10,10,12,0
1465214301727,52,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,2128,10,10,13,0
1465214301729,58,HTTP Request,500,Internal Server Error,Thread Group 1-7,text,false,,2123,10,10,13,0
1465214301763,26,HTTP Request,500,Internal Server Error,Thread Group 1-2,text,false,,2121,10,10,12,0
1465214301637,153,HTTP Request,500,Internal Server Error,Thread Group 1-5,text,false,,2187,10,10,12,0
1465214301740,53,HTTP Request,500,Internal Server Error,Thread Group 1-8,text,false,,2123,10,10,12,0
1465214301745,65,HTTP Request,500,Internal Server Error,Thread Group 1-6,text,false,,2127,10,10,12,0
1465214301711,101,HTTP Request,200,OK,Thread Group 1-3,text,true,,11601,10,10,12,0
1465214301748,68,HTTP Request,500,Internal Server Error,Thread Group 1-9,text,false,,2127,10,10,12,0
1465214301812,25,HTTP Request,500,Internal Server Error,Thread Group 1-3,text,false,,2128,10,10,12,0
1465214301728,112,HTTP Request,200,OK,Thread Group 1-4,text,true,,11576,10,10,14,0
1465214301789,57,HTTP Request,500,Internal Server Error,Thread Group 1-2,text,false,,2128,10,10,12,0
1465214301787,59,HTTP Request,500,Internal Server Error,Thread Group 1-7,text,false,,2121,10,10,14,0
1465214301790,58,HTTP Request,500,Internal Server Error,Thread Group 1-5,text,false,,2119,10,10,12,0
1465214301744,119,HTTP Request,200,OK,Thread Group 1-1,text,true,,11833,10,10,11,0
1465214301840,25,HTTP Request,500,Internal Server Error,Thread Group 1-4,text,false,,2127,10,10,12,0
1465214301816,62,HTTP Request,500,Internal Server Error,Thread Group 1-9,text,false,,2116,10,10,13,0
1465214301810,69,HTTP Request,500,Internal Server Error,Thread Group 1-6,text,false,,2116,10,10,12,0
1465214301779,108,HTTP Request,200,OK,Thread Group 1-10,text,true,,11594,10,10,13,0
1465214301846,51,HTTP Request,500,Internal Server Error,Thread Group 1-7,text,false,,2128,10,10,13,0
1465214301846,55,HTTP Request,500,Internal Server Error,Thread Group 1-2,text,false,,2127,10,10,13,0
1465214301793,108,HTTP Request,200,OK,Thread Group 1-8,text,true,,11601,10,10,12,0
1465214301848,58,HTTP Request,500,Internal Server Error,Thread Group 1-5,text,false,,2123,10,10,12,0
1465214301887,25,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,2116,10,10,12,0
1465214301865,51,HTTP Request,500,Internal Server Error,Thread Group 1-4,text,false,,2116,10,10,12,0
1465214301901,25,HTTP Request,500,Internal Server Error,Thread Group 1-8,text,false,,2128,10,10,12,0
1465214301878,54,HTTP Request,500,Internal Server Error,Thread Group 1-9,text,false,,2122,10,10,12,0
1465214301879,54,HTTP Request,500,Internal Server Error,Thread Group 1-6,text,false,,2122,10,10,11,0
1465214301863,87,HTTP Request,200,OK,Thread Group 1-1,text,true,,11601,10,10,13,0
1465214301837,113,HTTP Request,200,OK,Thread Group 1-3,text,true,,11594,10,10,12,0
1465214301906,51,HTTP Request,500,Internal Server Error,Thread Group 1-5,text,false,,2121,10,10,12,0
1465214301912,52,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,2122,10,10,12,0
1465214301916,52,HTTP Request,500,Internal Server Error,Thread Group 1-4,text,false,,2122,10,10,12,0
1465214301950,25,HTTP Request,500,Internal Server Error,Thread Group 1-3,text,false,,2116,10,10,12,0
1465214301950,26,HTTP Request,500,Internal Server Error,Thread Group 1-1,text,false,,2128,10,10,12,0
1465214301926,53,HTTP Request,500,Internal Server Error,Thread Group 1-8,text,false,,2127,10,10,12,0
1465214301932,51,HTTP Request,500,Internal Server Error,Thread Group 1-9,text,false,,2126,10,10,12,0
1465214301933,52,HTTP Request,500,Internal Server Error,Thread Group 1-6,text,false,,2126,10,10,12,0
1465214301898,111,HTTP Request,200,OK,Thread Group 1-7,text,true,,11594,10,10,12,0
1465214301901,109,HTTP Request,200,OK,Thread Group 1-2,text,true,,11643,10,10,12,0
1465214301968,53,HTTP Request,500,Internal Server Error,Thread Group 1-4,text,false,,2126,10,10,11,0
1465214301976,52,HTTP Request,500,Internal Server Error,Thread Group 1-3,text,false,,2122,10,10,11,0
1465214301976,54,HTTP Request,500,Internal Server Error,Thread Group 1-1,text,false,,2127,10,10,12,0
1465214301979,53,HTTP Request,500,Internal Server Error,Thread Group 1-8,text,false,,2116,10,10,12,0
1465214302009,25,HTTP Request,500,Internal Server Error,Thread Group 1-7,text,false,,2116,10,10,12,0
1465214302010,25,HTTP Request,500,Internal Server Error,Thread Group 1-2,text,false,,2122,10,10,12,0
1465214301984,59,HTTP Request,500,Internal Server Error,Thread Group 1-9,text,false,,2125,10,10,11,0
1465214301985,64,HTTP Request,500,Internal Server Error,Thread Group 1-6,text,false,,2125,10,10,12,0
1465214301957,112,HTTP Request,200,OK,Thread Group 1-5,text,true,,11576,10,10,12,0
1465214301964,109,HTTP Request,200,OK,Thread Group 1-10,text,true,,11974,10,10,12,0
1465214302030,50,HTTP Request,500,Internal Server Error,Thread Group 1-1,text,false,,2116,10,10,12,0
1465214302032,50,HTTP Request,500,Internal Server Error,Thread Group 1-8,text,false,,2122,10,10,12,0
1465214302035,52,HTTP Request,500,Internal Server Error,Thread Group 1-7,text,false,,2122,10,10,11,0
1465214302069,25,HTTP Request,500,Internal Server Error,Thread Group 1-5,text,false,,2127,10,10,12,0
1465214302036,60,HTTP Request,500,Internal Server Error,Thread Group 1-2,text,false,,2126,10,10,11,0
